id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41049900,"NEW! DC Townhouse, 2.4 Miles to National Mall!",122382567,Evolve,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.89931,-76.97711,Entire home/apt,239,2,0,,,20,317
41049930,Rare affordable DC renovated sleep 18  tri-condos,265391427,Darryl,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86438,-76.96936,Entire home/apt,285,3,0,,,6,67
41050961,Split Level Sleep 12 Condo Units A&G,265391427,Darryl,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86578,-76.96829,Entire home/apt,185,3,0,,,6,75
41058294,Private Bathroom & Bedroom. Central Washington.A11,190196209,Efrain,,"Shaw, Logan Circle",38.91207,-77.02386,Private room,55,1,8,2020-02-12,4.07,7,214
41060584,"2 Bedroom, 2 Bathroom, spacious townhouse",40649489,Cabral,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92883,-77.00814,Entire home/apt,240,1,1,2020-01-04,0.60,1,82
41061028,Spacious and modern 1 bedroom in Mount Pleasant,2828504,Peter,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93461,-77.04451,Entire home/apt,100,7,0,,,1,3
41061318,"Central Washington, Small room,Share bath,A21",190196209,Efrain,,"Shaw, Logan Circle",38.91217,-77.02367,Private room,38,1,8,2020-02-21,4.53,7,242
41062785,Newly Remodeled 1BR at Southwest Wharf w/Parking!,205105773,Anita,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88113,-77.01807,Entire home/apt,120,2,0,,,9,143
41062883,"Private room in Georgetown/Glover Park, best deal",9286163,Olena,,"Cathedral Heights, McLean Gardens, Glover Park",38.92342,-77.07508,Private room,41,1,0,,,5,361
41068515,Katsucon Welcome!,321063878,Rae,,"Congress Heights, Bellevue, Washington Highlands",38.81954,-76.99725,Private room,150,1,0,,,1,39
41077319,Private room in SFH near Metro,23860432,Jesse,,"Mayfair, Hillbrook, Mahaning Heights",38.89559,-76.94087,Private room,34,1,5,2020-02-15,2.78,2,0
41077346,Urban Dwelling,31992006,Joanna,,"North Cleveland Park, Forest Hills, Van Ness",38.95406,-77.06981,Entire home/apt,150,2,0,,,1,365
41078150,Luxurious Apartment in the Heart of Historic H st.,50377070,Hideya,,"Union Station, Stanton Park, Kingman Park",38.89962,-76.98416,Entire home/apt,97,1,4,2020-02-17,2.31,1,25
41084273,"Private Bathroom & Bedroom,central Washington, A24",190196209,Efrain,,"Shaw, Logan Circle",38.91195,-77.02458,Private room,55,1,16,2020-02-18,10.00,7,216
41103081,Master bedroom with three windows & natural light,315862664,Tashi,,"Takoma, Brightwood, Manor Park",38.96599,-77.02754,Private room,69,1,1,2020-01-19,0.86,6,358
41103765,Cozy private room in a single family house,315862664,Tashi,,"Takoma, Brightwood, Manor Park",38.96474,-77.02587,Private room,150,1,0,,,6,365
41103811,Private Executive Room with natural lights,315862664,Tashi,,"Takoma, Brightwood, Manor Park",38.96683,-77.0259,Private room,49,1,0,,,6,344
41104263,Sunny and Cozy Georgetown Room,46194019,Carmelita,,"Georgetown, Burleith/Hillandale",38.90613,-77.06584,Private room,50,1,6,2020-02-06,3.16,5,2
41105689,Cute Brookland Studio Basement unit,41386674,Will,,"North Michigan Park, Michigan Park, University Heights",38.94193,-76.98519,Entire home/apt,109,3,2,2020-01-20,1.54,4,365
41105794,All inclusive room with comfy bed and study desk,315862664,Tashi,,"Takoma, Brightwood, Manor Park",38.96507,-77.02545,Private room,49,1,2,2020-02-13,1.25,6,81
41105896,Easy Access Room,315862664,Tashi,,"Takoma, Brightwood, Manor Park",38.965,-77.02748,Private room,49,1,3,2020-02-14,2.31,6,365
41107901,Modern Upscale Apartment on DC Wharf with parking,318827604,Alexis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87812,-77.02287,Entire home/apt,199,1,4,2020-02-17,3.16,2,101
41123506,"Cozy bedroom near Fort Totten, behind Catholic U",48322327,Adwoa,,"North Michigan Park, Michigan Park, University Heights",38.94584,-76.99771,Private room,22,1,12,2020-02-06,7.06,4,37
41127001,Adorable Basement APT by Convention Center & Metro,99592151,Blen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90779,-77.00988,Entire home/apt,85,2,0,,,4,236
41131515,Cozy and convenient apartment in Cleveland Park,15836333,Sonia,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93305,-77.06432,Entire home/apt,101,1,5,2020-02-21,5,1,129
41131907,Apex Room #1 in Washington DC,268618822,Fatma,,"Brookland, Brentwood, Langdon",38.92667,-76.97204,Private room,50,2,1,2020-01-20,0.88,2,180
41131947,Large & cheery room near Fort totten & Catholic U,48322327,Adwoa,,"North Michigan Park, Michigan Park, University Heights",38.94574,-76.99687,Private room,42,1,7,2020-02-01,3.89,4,19
41133330,GORGEOUS Spacious ◆ 3 BR Row Home ◆ EASY PARKING,257036056,Will,,"Takoma, Brightwood, Manor Park",38.965,-77.02581,Entire home/apt,300,1,1,2020-01-02,0.58,23,133
41149018,"Simply Blue & Chic, calming studio in Shaw, DC.",20449691,Maria,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91068,-77.01572,Entire home/apt,80,5,0,,,1,263
41151596,***Newly Remodeled Private Bed&Bath in Brookland**,322298965,Long,,"North Michigan Park, Michigan Park, University Heights",38.93502,-76.99264,Private room,58,1,0,,,3,90
41152512,Spacious Private Bed&Bath in Brookland,322298965,Long,,"Brookland, Brentwood, Langdon",38.93422,-76.99269,Private room,58,1,0,,,3,90
41152887,Master Private Bed&Bath in Brookland,322298965,Long,,"Brookland, Brentwood, Langdon",38.93385,-76.99167,Private room,58,1,0,,,3,90
41155529,BEST PLACE IN TOWN/ EMBASSY ROLL,322386882,Bert,,"Cathedral Heights, McLean Gardens, Glover Park",38.93095,-77.07773,Entire home/apt,129,1,1,2020-01-17,0.81,1,136
41157132,Quiet NW DC Neighborhood location,108174583,Rayth,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96255,-77.07772,Entire home/apt,55,1,1,2020-02-13,1,1,85
41168485,"1 Br, Heart of Capitol Hill and Eastern Market",182077229,Sina,,"Capitol Hill, Lincoln Park",38.87836,-76.99242,Entire home/apt,138,2,2,2020-02-02,2,3,313
41168919,Downtown DC Apartment Blocks from White House!,285718253,Nick,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90521,-77.02845,Entire home/apt,113,1,2,2020-01-26,1.76,6,322
41169243,Stay Downtown DC near all of the Excitement!,285718253,Nick,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90377,-77.02825,Entire home/apt,112,1,2,2020-02-06,2,6,320
41170597,"Big, bright room near Fort totten and Catholic U",48322327,Adwoa,,"North Michigan Park, Michigan Park, University Heights",38.94628,-76.99874,Private room,22,1,5,2020-02-21,3.00,4,66
41180587,Cozy Studio At Meridian Hill Park,1514172,Jesse,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.924,-77.03484,Entire home/apt,75,2,6,2020-02-20,4.29,2,26
41192570,High-End 2B Condo | Gym | Mins to Metro | By GLS,30283594,Kara,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87781,-77.01525,Entire home/apt,189,1,0,,,40,363
41193245,Fabulous and functional by GWU,1864688,Blü Properties,,"West End, Foggy Bottom, GWU",38.90348,-77.05096,Entire home/apt,99,1,4,2020-02-06,3.24,15,134
41193860,Renovated 2BR Condo - Great Kalorama/AdMo Location,6392345,Erin,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91916,-77.04274,Entire home/apt,155,4,0,,,1,27
41195183,"Clean, quiet 1 bedroom retreat",300627847,Lorna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90262,-76.9892,Entire home/apt,115,1,1,2020-01-19,0.86,1,64
41204749,"420 Friendly Cozy Cape Cod! 
All Inclusive!",218244999,Nicole,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89327,-76.92884,Private room,420,1,0,,,2,334
41208609,D.C. Beckons! Darling Apt Sleeps 4 w Parking Pass!,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.90124,-76.99875,Entire home/apt,146,2,1,2020-01-16,0.79,64,171
41216358,Hygge Haven Studio,91517609,Maggie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93064,-77.03164,Entire home/apt,55,2,5,2020-02-20,4.17,1,13
41217130,"Bright, tranquil Chevy Chase getaway",21761590,Tianni,,"Hawthorne, Barnaby Woods, Chevy Chase",38.95905,-77.06881,Entire home/apt,85,2,8,2020-02-14,7.27,1,299
41226467,"Bright Logan Circle 1BR w/ Rooftop, Pool, nr. Metro, by Blueground(wdc153)",107434423,Blueground,,"Shaw, Logan Circle",38.90754,-77.03225,Entire home/apt,117,30,0,,,165,265
41234816,Walk to Capitol from Architectural Gem - Apt. B,84513560,Julie,,"Capitol Hill, Lincoln Park",38.8832,-76.99116,Entire home/apt,200,3,0,,,2,86
41235466,"Shared living space in comfy, bright condo!",167975707,Monique,,"Brightwood Park, Crestwood, Petworth",38.96036,-77.03177,Shared room,30,1,0,,,1,64
41235661,Charming and Quaint DC Suburbia,9647199,Jonise,,"Capitol View, Marshall Heights, Benning Heights",38.8813,-76.92877,Private room,40,2,2,2020-02-07,1.46,2,77
41236690,Elegant Cap Hill House; Block to Metro/Groceries,5115635,Roger,,"Capitol Hill, Lincoln Park",38.87788,-76.98385,Entire home/apt,550,2,0,,,3,183
41236765,Shaw Convention Center Apartments  2 Bedroom 30 Day Rentals,277396425,Convention Center Exclusive Flats,,"Shaw, Logan Circle",38.91392,-77.02359,Entire home/apt,434,3,0,,,15,299
41236768,Shaw Convention Center Apartments  2 Bedroom 30 Day Rentals,277396425,Convention Center Exclusive Flats,,"Shaw, Logan Circle",38.91307,-77.02181,Entire home/apt,434,3,0,,,15,330
41236770,Shaw Convention Center Apartments  2 Bedroom 30 Day Rentals,277396425,Convention Center Exclusive Flats,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91443,-77.02192,Entire home/apt,434,3,0,,,15,317
41236774,Shaw Convention Center Apartments  2 Bedroom 30 Day Rentals,277396425,Convention Center Exclusive Flats,,"Shaw, Logan Circle",38.91289,-77.02232,Entire home/apt,434,3,0,,,15,310
41236777,Shaw Convention Center Apartments  2 Bedroom 30 Day Rentals,277396425,Convention Center Exclusive Flats,,"Shaw, Logan Circle",38.91386,-77.02314,Entire home/apt,434,3,0,,,15,322
41236781,Shaw Convention Center Apartments  2 Bedroom 30 Day Rentals,277396425,Convention Center Exclusive Flats,,"Shaw, Logan Circle",38.91404,-77.02373,Entire home/apt,434,3,0,,,15,319
41237337,Waterfront Apartments 30 Day Stays Two Bedroom,277396425,Convention Center Exclusive Flats,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87523,-77.01526,Entire home/apt,424,10,0,,,15,282
41237340,Waterfront Apartments 30 Day Stays Two Bedroom,277396425,Convention Center Exclusive Flats,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87574,-77.0152,Entire home/apt,424,10,0,,,15,326
41237342,Waterfront Apartments 30 Day Stays Two Bedroom,277396425,Convention Center Exclusive Flats,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87561,-77.01376,Entire home/apt,424,10,0,,,15,309
41241000,Beautiful bedroom with private bathroom,148679475,Faysel,,Historic Anacostia,38.85944,-76.98633,Private room,41,1,1,2020-01-29,1,2,343
41244907,Homely Spacious ◆ 3 BR Row Home ◆ FREE PARKING,276944253,Oliver,,"Takoma, Brightwood, Manor Park",38.96493,-77.02407,Entire home/apt,169,2,1,2020-01-16,0.79,15,133
41245104,"1 BR Basement Apt in Petworth, 3 blocks to Metro",44209629,Michael,,"Brightwood Park, Crestwood, Petworth",38.93939,-77.02392,Entire home/apt,70,2,10,2020-02-17,10,1,54
41264233,✶A SUITE OASIS NEAR H ST CORRIDOR I UNION STATION✶,324024057,Adam,,"Union Station, Stanton Park, Kingman Park",38.90223,-76.99774,Entire home/apt,129,1,5,2020-02-17,4.69,1,148
41265111,"Duo Nomad, 8 Bed Mixed Dorm (8 Bunk Beds)",309580714,Duo,,"Capitol Hill, Lincoln Park",38.88294,-76.99144,Shared room,7000,1,0,,,4,311
41265130,"Duo Nomad, 6 Bed Mixed Dorm (6 Bunk Beds)",309580714,Duo,,"Capitol Hill, Lincoln Park",38.88243,-76.99121,Shared room,7000,1,0,,,4,308
41265153,"Duo Nomad, two 4 Bed Mixed Dorms",309580714,Duo,,"Capitol Hill, Lincoln Park",38.88219,-76.99186,Shared room,7000,1,0,,,4,312
41265177,"Duo Nomad, two 2 Bed Mixed Dorms",309580714,Duo,,"Capitol Hill, Lincoln Park",38.88254,-76.99267,Shared room,7000,1,0,,,4,314
41269321,2bdrm in the Capitol hill area.,118525253,Soraya,,"Union Station, Stanton Park, Kingman Park",38.89347,-76.97681,Entire home/apt,80,3,0,,,4,159
41284830,Spacious apartment heart of the city w/parking,36088770,Rick,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90415,-76.99219,Entire home/apt,171,2,1,2020-01-19,0.86,2,22
41288772,Cool Comfortable Condo,78019730,Anthony,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9107,-76.98639,Entire home/apt,200,1,1,2020-02-16,1,1,8
41289696,Starry Lights Condo in the heart of Washington DC,83219521,Song,,"Shaw, Logan Circle",38.91144,-77.02185,Entire home/apt,149,1,2,2020-01-26,1.71,3,84
41292272,"Cozy apartment in Shaw, close to convention center",2179400,Bryan,,"Shaw, Logan Circle",38.90914,-77.02073,Entire home/apt,60,1,5,2020-01-29,3.85,1,0
41297998,Cozy Two Level two bedroom House City Stay,324431394,Ebony,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95547,-76.99742,Entire home/apt,350,1,0,,,1,180
41298255,WONDERFUL TOWN-HOUSE APARTMENT IN CENTER OF DC,180214777,Rui,,"Dupont Circle, Connecticut Avenue/K Street",38.9088,-77.04924,Entire home/apt,94,1,0,,,2,105
41312083,"Bright, Spacious, Private Room + Private Bathroom",18807012,Emily,,"Takoma, Brightwood, Manor Park",38.96887,-77.01528,Private room,40,1,3,2020-02-02,2.09,1,3
41315957,Modern Capitol Hill spot that is super convenient.,240034814,Jeanpaul,,"Capitol Hill, Lincoln Park",38.88141,-76.98333,Entire home/apt,200,2,0,,,1,58
41319581,Cozy and Modern Row Home near Capitol Hill,32007691,Ryan,,"Union Station, Stanton Park, Kingman Park",38.89791,-76.97259,Entire home/apt,75,3,1,2020-01-25,1,1,45
41320138,Modern light filled apartment w/free PARKING,27055889,Jessica,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91003,-77.01124,Entire home/apt,125,1,1,2020-01-11,0.70,1,84
41320653,Luxuruy Abounds in Boutique Condo,39605407,Elsa,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91538,-77.0092,Entire home/apt,275,29,0,,,1,90
41321037,COZY Efficient Bedroom - 6 ★ 6BR Home ☆ Brookland,257036056,Will,,"Brookland, Brentwood, Langdon",38.93361,-76.99174,Private room,47,2,1,2020-02-02,1,23,152
41321466,COZY Efficient Bedroom - 5 ★ 6BR Home ☆ Brookland,257036056,Will,,"North Michigan Park, Michigan Park, University Heights",38.93532,-76.99015,Private room,43,2,1,2020-01-13,0.73,23,172
41321636,COZY Efficient Bedroom - 4 ★ 6BR Home ☆ Brookland,257036056,Will,,"Brookland, Brentwood, Langdon",38.93438,-76.99175,Private room,47,2,2,2020-02-01,1.46,23,172
41321823,COZY Efficient Bedroom - 3 ★ 6BR Home ☆ Brookland,257036056,Will,,"North Michigan Park, Michigan Park, University Heights",38.93525,-76.99197,Private room,45,2,1,2020-01-20,0.88,23,116
41322023,COZY Efficient Bedroom - 2 ★ 6BR Home ☆ Brookland,257036056,Will,,"North Michigan Park, Michigan Park, University Heights",38.93532,-76.99189,Private room,48,2,1,2020-01-26,1,23,116
41322206,COZY Efficient Bedroom - 1 ★ 6BR Home ☆ Brookland,257036056,Will,,"Brookland, Brentwood, Langdon",38.93322,-76.99177,Private room,40,2,3,2020-02-12,2.65,23,174
41324939,Private Room in Condo Cleveland Park Next to Metro,2581910,Hiranya,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93793,-77.06026,Private room,65,30,0,,,2,44
41325296,Arkansas Garden Suites,1415268,Todd,,"Brightwood Park, Crestwood, Petworth",38.95128,-77.02783,Entire home/apt,75,1,7,2020-02-15,5.83,2,361
41325885,1 BR Apt - Cozy - Parking - Close to Penn Ave 3,257036056,Will,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86784,-76.97183,Entire home/apt,66,2,2,2020-02-12,1.62,23,144
41326195,1 BR Apt - Cozy - Parking - Close to Penn Ave 2,257036056,Will,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86888,-76.97239,Entire home/apt,66,2,4,2020-01-26,2.67,23,173
41326363,1 BR Apt - Cozy - Parking - Close to Penn Ave 1,257036056,Will,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86768,-76.97181,Entire home/apt,66,2,2,2020-02-17,2,23,161
41326825,Brand NEW MODERN English APT 5 Mins Walk to Metro+,392506,Himo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92723,-77.03128,Entire home/apt,200,2,0,,,3,232
41342070,Walk to Capitol from Architectural Gem - Unit A,84513560,Julie,,"Capitol Hill, Lincoln Park",38.88443,-76.99007,Entire home/apt,145,3,1,2020-01-20,0.88,2,88
41342985,Generator DC - King Room,324906850,Generator,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91544,-77.04799,Private room,179,1,3,2020-01-20,2.50,5,183
41344281,Private Room 5 Min from Metro-Parking Available,1402804,Makese,,"Sheridan, Barry Farm, Buena Vista",38.85954,-76.98743,Private room,40,2,0,,,1,219
41347781,One Bedroom Terrace Penthouse,176970521,AKA White House,,"Dupont Circle, Connecticut Avenue/K Street",38.90104,-77.04062,Entire home/apt,9999,7,0,,,6,0
41348271,Two Bedroom Terrace Penthouse,176970521,AKA White House,,"Dupont Circle, Connecticut Avenue/K Street",38.90018,-77.03921,Entire home/apt,9999,7,0,,,6,0
41348707,I'm renting my nice apartment,273313381,Demba,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8767,-77.01178,Entire home/apt,200,2,0,,,1,358
41352240,Private bedroom in historic Capitol Hill home,7172519,James,,"Capitol Hill, Lincoln Park",38.88963,-76.99744,Private room,100,1,1,2020-02-01,1,1,56
41352249,HOME AWAY FROM HOME 2 - Affordable and Chic 5BR,140907869,Tony & April,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85938,-76.95641,Entire home/apt,275,2,6,2020-02-09,4.29,2,259
41352395,Delightful Two Bedroom English Basement,16509981,Mike & Tami,,"Union Station, Stanton Park, Kingman Park",38.9036,-76.99522,Entire home/apt,110,1,8,2020-02-20,5.85,1,228
41368386,"Cosy Dupont Circle Studio w/ Gym, W/D, nr. 14th Street, by Blueground(wdc149)",107434423,Blueground,,"Dupont Circle, Connecticut Avenue/K Street",38.91148,-77.03697,Entire home/apt,92,30,0,,,165,229
41368974,"Smart Logan Circle Studio w/ Pool, Rooftop, nr. Metro, by Blueground(wdc152)",107434423,Blueground,,"Shaw, Logan Circle",38.90754,-77.03225,Entire home/apt,95,30,0,,,165,247
41370307,Bright & modern apartment in convenient location!,59181775,Soumaya,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90802,-77.00868,Entire home/apt,100,2,2,2020-02-16,1.76,1,0
41371347,LUXURY | H ST | CAPITOL HILL | Trendy Location,253531492,Kay,,"Union Station, Stanton Park, Kingman Park",38.89825,-77.00164,Entire home/apt,172,3,1,2020-01-19,0.86,1,153
41373397,"Charming, Bright 2BR/2BA, Ideal West End Location",2414018,Anna,,"West End, Foggy Bottom, GWU",38.90446,-77.0533,Entire home/apt,150,29,0,,,1,89
41373530,Two Rooms! Free Parking /Walking Distance to Metro,111464268,Lara,,"North Michigan Park, Michigan Park, University Heights",38.94308,-76.98369,Private room,29,1,4,2020-01-30,3.75,1,174
41377434,Lincoln Park Place/ Capitol Hill/ Cozy 1 Bdrm Apt,14202487,Jamie,,"Capitol Hill, Lincoln Park",38.88818,-76.98764,Entire home/apt,108,3,5,2020-02-10,3.41,1,13
41377693,Historic Renovated Eckington Rowhouse Apartment,32868580,Aaron,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91689,-77.00171,Entire home/apt,98,2,5,2020-01-31,3.57,1,0
41378043,Lovely Clean Space for comfortability,325376163,Sarah,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91612,-77.0343,Private room,280,1,0,,,1,88
41380473,★FREE PARKING | In ♥ of DC | Safe Neighborhood ★,40319967,Kaan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89943,-77.00936,Entire home/apt,299,3,1,2020-01-25,1,1,153
41381997,Nicholson House,43626757,Sonya,,"Brightwood Park, Crestwood, Petworth",38.96018,-77.0323,Entire home/apt,99,2,2,2020-01-11,1.40,2,2
