id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zipcode,geometry
561697,Spacious Downtown DC Apartment,2761762,Russell,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91101,-77.00776,Entire home/apt,102,2,307,2020-02-19,3.33,3,123,20001,POINT (-77.00776 38.91101)
584663,"Ideal Location, Walk to Metro",2880844,Julie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92561,-77.04565,Entire home/apt,90,1,48,2017-12-02,0.52,1,35,20009,POINT (-77.04564999999999 38.92561)
584885,Amazing Studio Steps to Georgetown,2131753,Shannon,,"West End, Foggy Bottom, GWU",38.90317,-77.05076,Entire home/apt,129,29,14,2019-11-30,0.22,12,0,20036,POINT (-77.05076 38.90317)
586981,Cool townhouse in Columbia Heights2,1565502,Joel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92414,-77.0285,Private room,60,1,408,2020-02-06,4.46,3,161,20010,POINT (-77.02849999999999 38.92414)
594394,Lovely upstairs room in Georgetown!,2935817,Kirby,,"Georgetown, Burleith/Hillandale",38.915279999999996,-77.0745,Private room,65,20,37,2020-02-01,0.46,4,295,20007,POINT (-77.0745 38.91528)
594405,Huge upstairs room in Georgetown!,2935817,Kirby,,"Georgetown, Burleith/Hillandale",38.91426,-77.07579,Private room,65,6,6,2014-10-17,0.07,4,0,20007,POINT (-77.07579 38.91426)
597862,Capitol Hill Room Steps from Metro,2789299,Jennifer,,"Capitol Hill, Lincoln Park",38.8817,-76.98696,Private room,35,2,11,2019-08-30,0.15,2,0,20003,POINT (-76.98696 38.8817)
601180,DC Farmhouse w/ parking near metro,2975257,Bob,,"North Cleveland Park, Forest Hills, Van Ness",38.94935,-77.05946,Private room,190,2,0,,,1,365,20008,POINT (-77.05946 38.94935)
610655,Beautiful Condo In NW Washington DC,3027744,Deon,,"Brightwood Park, Crestwood, Petworth",38.95802,-77.02202,Entire home/apt,79,2,155,2019-04-18,1.71,1,0,20011,POINT (-77.02202 38.95802)
620849,Convenience with character.,617470,Lish,,"Shaw, Logan Circle",38.906940000000006,-77.03203,Entire home/apt,115,2,51,2016-07-14,0.56,1,0,20005,POINT (-77.03203000000001 38.90694000000001)
621201,Great studio adamsmorgan dupont ,2902827,Pia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91737,-77.0441,Entire home/apt,45,1,0,,,1,0,20009,POINT (-77.0441 38.91737)
623476,Victorian Townhouse from Gilded Age,2799609,Ahmet,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.919470000000004,-77.01187,Entire home/apt,250,14,0,,,1,0,20001,POINT (-77.01187 38.91947)
626868,"Cooper Circle Apt.  Walk to Metro, Shaw, U St.",3111772,Austin,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91492,-77.01724,Entire home/apt,150,2,83,2019-10-24,0.94,4,320,20001,POINT (-77.01724 38.91492)
630062,"Large House, Parking, Walk to Metro",3111772,Austin,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9158,-77.01674,Entire home/apt,300,2,75,2020-01-01,0.9,4,227,20001,POINT (-77.01674 38.9158)
635399,Sunny Dupont Pied-à-terre,3165756,Strother,,"Dupont Circle, Connecticut Avenue/K Street",38.90767,-77.0396,Entire home/apt,125,180,16,2014-05-05,0.18,1,365,20036,POINT (-77.03959999999999 38.90767)
648093,Booming with Light Cozy Row-house,3250527,Rodrigo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91574,-77.0058,Entire home/apt,120,3,8,2020-01-01,0.09,1,0,20001,POINT (-77.00579999999999 38.91574)
653865,Quaint Private Bedroom in Takoma DC,3288651,Sheryl,,"Takoma, Brightwood, Manor Park",38.97122,-77.01536999999999,Private room,55,2,13,2019-08-31,0.15,3,365,20012,POINT (-77.01536999999999 38.97122)
667954,Neat small private bedroom in a strategic location,1313111,Rossen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91502,-77.00153,Private room,55,2,446,2020-02-07,4.91,1,306,20001,POINT (-77.00153 38.91502)
669941,"Adorable, Spacious, Steps to Metro",3393172,Roya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92934,-77.03088000000001,Entire home/apt,125,4,236,2020-01-14,2.69,2,311,20010,POINT (-77.03088000000001 38.92934)
674940,Capitol Court - 2 blocks to US Capitol Bldg!,17633,Charlotte (& Anna-Regina),,"Union Station, Stanton Park, Kingman Park",38.89705,-77.00146,Entire home/apt,150,3,77,2019-10-09,0.86,54,0,20260,POINT (-77.00145999999999 38.89705)
688914,Master BR and Bath in Sunny TH,3517743,Kanita,,"Douglas, Shipley Terrace",38.84948,-76.97921,Private room,150,2,1,2019-06-17,0.12,4,274,20020,POINT (-76.97920999999999 38.84948)
694383,Beautiful apart_ Cathedral area,1730861,Frances,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.9289,-77.08415,Entire home/apt,135,2,4,2013-08-20,0.05,1,51,20007,POINT (-77.08414999999999 38.9289)
705901,NW DC Single Family Rowhouse-Luxury,3626877,Rodney,,"Brightwood Park, Crestwood, Petworth",38.93841,-77.01746,Private room,120,2,6,2018-08-09,0.09,1,179,20011,POINT (-77.01746 38.93841)
713529,03. The perfect Baseball fans hangout,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87182,-77.01231,Private room,60,1,504,2020-02-02,5.83,16,163,20024,POINT (-77.01231 38.87182)
722114,Cool Columbia Heights Garden Apt.,1565502,Joel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92537,-77.02761,Entire home/apt,99,1,468,2020-02-02,5.23,3,157,20010,POINT (-77.02761 38.92537)
748316,Cozy Cabin in the City on Cap Hill,1399272,Ken,,"Union Station, Stanton Park, Kingman Park",38.89532,-76.98873,Entire home/apt,99,2,655,2020-02-22,7.39,2,173,20003,POINT (-76.98873 38.89532)
754037,Bed and Bath in Large Condo in DC,3966901,James,,"Sheridan, Barry Farm, Buena Vista",38.860479999999995,-76.98921,Private room,62,2,11,2018-07-29,0.17,1,352,20020,POINT (-76.98921 38.86048)
763569,Romantic Studio in Perfect Location,738459,Natasha,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93509,-77.05752,Entire home/apt,99,90,16,2019-12-14,0.2,5,235,20008,POINT (-77.05752 38.93509)
765577,Nice Room in Unfurnished Victorian House,2193637,Jordan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93103,-77.04064,Private room,195,1,0,,,1,89,20010,POINT (-77.04064 38.93103)
780041,Luminous top-floor apartment in central area,3273623,Martin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91792,-77.01044,Entire home/apt,80,7,12,2019-08-31,0.14,1,11,20001,POINT (-77.01044 38.91792)
782970,1 bdrm apt in historic Mt Pleasant,3300249,Banafsheh,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93432,-77.0418,Entire home/apt,150,7,6,2019-11-01,0.08,1,336,20010,POINT (-77.04179999999999 38.93432)
784186,Luxury 2BR/2BA NW DC Adams Morgan ,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.927479999999996,-77.03822,Entire home/apt,249,21,17,2017-07-28,0.2,8,0,20010,POINT (-77.03822 38.92748)
792578,Lovely Comfortable Home w/FREE PARKING,4027780,Leonard,,"River Terrace, Benning, Greenway, Dupont Park",38.883359999999996,-76.95063,Entire home/apt,400,2,93,2019-04-21,1.1,1,365,20019,POINT (-76.95063 38.88336)
800076,A Gem at U Street/14 Stree/Logan,3885360,Too,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91721,-77.02981,Entire home/apt,105,1,167,2020-01-19,1.97,1,336,20009,POINT (-77.02981 38.91721)
801699,Modern Luxury Loft - Great Location!!!,4219994,Karen,,"Dupont Circle, Connecticut Avenue/K Street",38.91022,-77.04115999999999,Entire home/apt,150,180,24,2016-02-14,0.3,1,365,20036,POINT (-77.04115999999999 38.91022)
808830,Cozy comfort and convenience in DC,3765717,Jane,,"Cathedral Heights, McLean Gardens, Glover Park",38.923140000000004,-77.07672,Private room,110,1,327,2019-12-27,3.79,1,337,20007,POINT (-77.07671999999999 38.92314)
815516,Chez Vous Georgetown Pied à Terre,4284434,Micheline,,"Georgetown, Burleith/Hillandale",38.91203,-77.06442,Entire home/apt,80,300,12,2013-06-03,0.14,1,290,20007,POINT (-77.06442 38.91203)
815855,People's Place 3 - Convention Center,50148,Adreinne,,"Shaw, Logan Circle",38.90692,-77.02424,Entire home/apt,115,4,155,2020-02-03,1.85,3,22,20001,POINT (-77.02424000000001 38.90692)
818106,"Comfy, chic condo in Hill East, easy metro access",3635606,Elise,,"Union Station, Stanton Park, Kingman Park",38.89318,-76.97821,Entire home/apt,40,3,18,2019-09-01,0.52,1,0,20003,POINT (-76.97821 38.89318)
820108,Elegant 1BR 6mins From Whitehouse,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92747,-77.03845,Entire home/apt,139,60,47,2017-08-06,0.57,8,326,20010,POINT (-77.03845 38.92747)
825969,3 BR/2.5BA House near US Capitol,5795,Gracia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.915209999999995,-77.00099,Entire home/apt,500,2,10,2018-04-23,0.19,2,364,20001,POINT (-77.00099 38.91520999999999)
826087,2BR basement Apt near Union Station,5795,Gracia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91299,-77.00237,Entire home/apt,80,2,245,2020-02-03,4.09,2,81,20001,POINT (-77.00237 38.91299)
828497,"Private floor, 2 BR/Bath, free pkg, Van Ness Metro",3825475,Sheri,,"Friendship Heights, American University Park, Tenleytown",38.94291,-77.07173,Private room,120,2,77,2019-07-22,0.92,1,150,20016,POINT (-77.07173 38.94291)
834961,Private Room in Penthouse Loft ,3595334,Sarah & Ajene,,"Union Station, Stanton Park, Kingman Park",38.89725,-76.97125,Private room,79,1,41,2014-08-11,0.49,1,0,20002,POINT (-76.97125 38.89725)
835992,"Private Floor of House in DC, Separate Entrance",4370632,Viva And Robert,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93005,-77.10022,Entire home/apt,60,3,15,2018-08-10,0.3,1,281,20016,POINT (-77.10021999999999 38.93005)
837148,Lovely Capitol Hill 1BR Apartment,4374494,Justin And Dawn,,"Capitol Hill, Lincoln Park",38.8894,-76.98866,Entire home/apt,145,2,181,2019-11-26,2.09,2,153,20003,POINT (-76.98866 38.8894)
839320,Large Bright Studio in DC 20016,4384549,Didier,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92923,-77.10219000000001,Private room,100,7,17,2018-10-02,0.2,1,293,20016,POINT (-77.10219000000001 38.92923)
841234,"Lovely room on 2nd street, nw dc",315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91908,-77.01404000000001,Private room,35,28,13,2018-12-21,0.32,25,1,20001,POINT (-77.01404000000001 38.91908)
841260,Metro Style Living in Washington DC,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93707,-77.02365999999999,Private room,39,5,12,2019-06-26,0.15,25,206,20010,POINT (-77.02365999999999 38.93707)
845033,Capitol Hill Sweet Suite,4410578,Charlotte,,"Union Station, Stanton Park, Kingman Park",38.89391,-76.99773,Entire home/apt,139,2,327,2020-02-17,3.76,1,184,20003,POINT (-76.99773 38.89391)
851048,Elegant Dupont Circle Townhouse,1369442,Ted,,"Dupont Circle, Connecticut Avenue/K Street",38.91158,-77.05046,Entire home/apt,575,1,31,2019-10-07,0.4,3,347,20036,POINT (-77.05046 38.91158)
852913,Inaguration Pad,1483376,Santiago,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92049,-77.03358,Entire home/apt,400,1,11,2019-05-19,0.21,1,8,20009,POINT (-77.03358 38.92049)
854191,Near Everything Dupont Circle Home,1369442,Ted,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91258,-77.04855,Private room,185,1,73,2019-11-16,0.87,3,347,20036,POINT (-77.04855000000001 38.91258)
860336,Luxury Spacious Master Suite RoofDeck in Dupont,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.910090000000004,-77.04714,Private room,99,1,399,2020-02-13,4.68,6,151,20036,POINT (-77.04714 38.91009)
860776,Gorgeous cozy room available in the heart of Dc,315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91912,-77.01369,Private room,28,4,10,2020-01-05,0.26,25,269,20001,POINT (-77.01369 38.91912)
861775,Private BR Shared Bath Sunny TH - B,3517743,Kanita,,"Douglas, Shipley Terrace",38.848729999999996,-76.97870999999999,Private room,65,1,19,2019-11-07,0.32,4,317,20020,POINT (-76.97870999999999 38.84873)
864912,ColumbiaHeights/Petworth Row Home,4539831,Donny,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.929829999999995,-77.02263,Private room,89,1,39,2019-12-15,0.46,1,162,20010,POINT (-77.02263000000001 38.92983)
865732,Gorgeous Inauguration Rental,57867,Summer,,"Capitol Hill, Lincoln Park",38.891490000000005,-76.98959,Entire home/apt,2000,4,0,,,1,365,20003,POINT (-76.98959000000001 38.89149)
867019,"Cozy Home, Ledroit Park/Shaw Area. 6-12 mo. sublet",1762813,Josefine,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91818,-77.01883000000001,Entire home/apt,90,180,14,2019-07-04,0.17,1,173,20001,POINT (-77.01883000000001 38.91818)
867117,Great Capitol Hill location --steps to the sights!,4556324,Caryn,,"Union Station, Stanton Park, Kingman Park",38.89591,-76.99803,Entire home/apt,225,3,68,2019-10-26,0.79,1,358,20003,POINT (-76.99803 38.89591)
870948,U Street/ Dupont bright studio,4282120,Louise,,"Dupont Circle, Connecticut Avenue/K Street",38.917629999999996,-77.0394,Entire home/apt,105,1,8,2014-08-11,0.12,1,0,20009,POINT (-77.0394 38.91763)
873182,Spacious English Basement Apt w/ Natural Sunlight!,4608059,Joy,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9535,-76.9945,Entire home/apt,85,2,26,2019-12-01,0.63,1,89,20017,POINT (-76.9945 38.9535)
873590,"Walk To National Mall, Museums, Baseball!",4247681,Debriana,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87491,-77.0155,Private room,92,2,3,2017-05-19,0.04,1,0,20024,POINT (-77.0155 38.87491)
873603,"Spacious, Sunny 1 Bedroom in NW DC",1782353,Sarah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92352,-77.03520999999999,Entire home/apt,81,4,9,2017-07-25,0.15,1,0,20009,POINT (-77.03520999999999 38.92352)
874890,3-Level Townhome in DC,4618425,Seghen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92954,-76.99874,Entire home/apt,190,7,80,2020-02-17,0.98,1,349,20017,POINT (-76.99874 38.92954)
875697,Spacious studio near Adams Morgan,4617997,Leo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.927820000000004,-77.03985,Entire home/apt,80,2,24,2019-07-22,0.3,1,0,20009,POINT (-77.03985 38.92782)
882720,Entire 1 Bedroom Apartment,4671797,April,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9244,-77.03475,Entire home/apt,107,2,70,2019-08-18,1.25,1,0,20009,POINT (-77.03475 38.9244)
883653,Green Historic Mt. Pleasant House,1541121,Asa & Andrea,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.935159999999996,-77.04503000000001,Entire home/apt,300,3,26,2019-12-27,0.31,1,4,20008,POINT (-77.04503000000001 38.93516)
885473,An Artist Den on Capitol Hill!,4693091,Rodney,,"Union Station, Stanton Park, Kingman Park",38.8933,-76.99714,Entire home/apt,120,1,91,2019-12-08,1.13,1,62,20003,POINT (-76.99714 38.8933)
886283,Tenleytown/AU Park Basement Apt.,4698675,Katy,,"Friendship Heights, American University Park, Tenleytown",38.94663,-77.09255,Entire home/apt,100,5,49,2019-12-17,0.57,1,284,20016,POINT (-77.09255 38.94663)
887461,Cozy room right next to the petworth metro station,315148,John,,"Brightwood Park, Crestwood, Petworth",38.9384,-77.02363000000001,Private room,39,28,10,2019-08-31,0.18,25,346,20010,POINT (-77.02363000000001 38.9384)
888029,PERFECT ROOM FOR INTERNS OR STUDENTS,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93656,-77.02377,Private room,35,28,10,2019-12-20,0.13,25,194,20010,POINT (-77.02377 38.93656)
891852,"The Rock Creek Cozy, One Bedroom",116599,Sahr,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.936890000000005,-77.02062,Private room,135,2,57,2018-05-21,0.69,1,361,20010,POINT (-77.02061999999999 38.93689000000001)
892183,SPECTACULAR VICTORIAN HOME IN LOGAN CIRCLE!,4280278,Sara,,"Shaw, Logan Circle",38.90698,-77.02699,Entire home/apt,500,2,163,2020-01-31,2.61,4,308,20005,POINT (-77.02699 38.90698)
893529,Chic and in the City Room,4752493,Kristie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91427,-77.01162,Private room,275,1,1,2013-06-15,0.01,1,365,20001,POINT (-77.01161999999999 38.91427)
898543,welcome to foggy bottom - on metro!,4795247,Diana,,"West End, Foggy Bottom, GWU",38.899609999999996,-77.05293,Entire home/apt,310,2,153,2020-02-21,2.31,3,184,20037,POINT (-77.05293 38.89961)
898544,welcome to the heart of washington,4795247,Diana,,"West End, Foggy Bottom, GWU",38.898790000000005,-77.05287,Entire home/apt,265,2,96,2020-02-15,1.32,3,201,20037,POINT (-77.05287 38.89879000000001)
900225,The MONROE: 2 bdrm house BROOKLAND Arts District,3725621,Rosie & Donald,,"Brookland, Brentwood, Langdon",38.932390000000005,-76.98784,Entire home/apt,125,4,27,2020-01-04,0.4,2,29,20017,POINT (-76.98784000000001 38.93239000000001)
902573,Primo Live-In Office Near Downtown,481929,Chris,,"Shaw, Logan Circle",38.91066,-77.02190999999999,Private room,72,5,25,2016-11-16,0.31,4,365,20001,POINT (-77.02190999999999 38.91066)
914968,Cozy & Private Bedroom and Bath in NE DC,504401,Shauna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9043,-76.98946,Private room,85,3,63,2019-12-06,0.79,1,65,20002,POINT (-76.98945999999999 38.9043)
925318,Basement Studio,4977214,Lisa,,"Brightwood Park, Crestwood, Petworth",38.94265,-77.03353,Private room,82,1,12,2020-01-31,0.14,3,0,20011,POINT (-77.03353 38.94265)
925327,"Modern, Sunny Studio Apt Downtown",4976910,David,,"Shaw, Logan Circle",38.90616,-77.02309,Entire home/apt,120,2,28,2019-09-28,0.33,1,213,20001,POINT (-77.02309 38.90616)
925460, Sunny Furnished bedroom,4977214,Lisa,,"Brightwood Park, Crestwood, Petworth",38.9434,-77.03368,Private room,65,1,14,2019-07-21,0.17,3,155,20011,POINT (-77.03368 38.9434)
945426,1BR Suite in the Heart of Things,5121445,Rose,,"Friendship Heights, American University Park, Tenleytown",38.96054,-77.08333,Private room,92,2,316,2020-02-02,3.76,3,287,20015,POINT (-77.08333 38.96054)
953928,Furnished English Basement - D.C.,5166150,A.J.,,"Takoma, Brightwood, Manor Park",38.9654,-77.02843,Entire home/apt,50,14,5,2017-12-24,0.06,4,265,20012,POINT (-77.02843 38.9654)
954211,Modern & Spacious Apartment with Private Roof Deck,5182419,Matthew,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92633,-77.035,Entire home/apt,200,2,50,2017-04-23,0.6,1,0,20010,POINT (-77.035 38.92633)
956313,Private apartment in prime location,695008,Jay And Mau,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93555,-77.02736999999999,Entire home/apt,99,7,39,2020-02-02,0.49,2,216,20010,POINT (-77.02736999999999 38.93555)
957734,PERFECT DC location near everything,5209263,Mark & Patty,,"Shaw, Logan Circle",38.90879,-77.03345,Entire home/apt,129,3,213,2020-02-17,2.54,1,124,20005,POINT (-77.03345 38.90879)
958370,Room in the heart of DC w WiFi,5214312,Leo,,"Union Station, Stanton Park, Kingman Park",38.8976,-76.99691999999999,Private room,90,3,81,2017-11-13,0.96,1,0,20002,POINT (-76.99691999999999 38.8976)
980395,Dupont Circle Unit 2,505796,Sunshine,,"Dupont Circle, Connecticut Avenue/K Street",38.90923,-77.03959,Entire home/apt,110,5,62,2020-01-22,0.85,2,233,20036,POINT (-77.03959 38.90923)
996138,Family-Friendly Home Near Everything w/Parking,4796556,Grace,,"Union Station, Stanton Park, Kingman Park",38.89271,-76.99412,Entire home/apt,225,2,87,2020-01-02,1.04,1,45,20003,POINT (-76.99412 38.89271)
997859,Upscale DuPont Courtyard+KingBeds+Driveway Option!,1662757,Gloria,,"Dupont Circle, Connecticut Avenue/K Street",38.91315,-77.04173,Entire home/apt,350,3,64,2020-01-05,0.77,4,315,20036,POINT (-77.04173 38.91315)
